"","COMPID","PUMA.NAME","AREA","POP","DENS","UR"
"822","1802200","Hendricks County",1053.9,145448,138.009298794952,"U"
"823","1802301","Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest)",125.38,103387,824.589248684001,"U"
"824","1802302","Marion County--Washington Township (South & East)--Indianapolis City (North)",108.38,106557,983.179553423141,"U"
"825","1802303","Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities",121.42,118447,975.514742217098,"U"
"826","1802304","Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West)",149.4,140897,943.085676037483,"U"
"827","1802305","Marion County--Center Township--Indianapolis City (Central)",108.4,142787,1317.22324723247,"U"
"828","1802306","Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast)",234.26,154027,657.504482199266,"U"
"829","1802307","Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South)",179.17,137291,766.261092816878,"U"
"830","1802400","Johnson County--Greenwood City",829.9,139654,168.278105795879,"U"
"831","1802500","Hancock & Shelby Counties",1857.44,114438,61.6106038418468,"R"
"832","1802600","Wayne, Fayette, Rush & Union Counties",3071.99,118102,38.4447866041231,"R"
"833","1802700","Greene, Daviess, Owen, Orange & Martin Counties",6580.03,162696,24.7257231350009,"R"
"834","1802800","Monroe County--Bloomington City",1021.77,137974,135.034303218924,"U"
"835","1802900","Bartholomew & Jackson Counties--Columbus City",2373,119170,50.2191319005478,"R"
"836","1803000","Jefferson, Jennings, Decatur & Scott Counties",3367.45,110874,32.925210470831,"R"
"837","1803100","Dearborn, Franklin, Ripley, Switzerland & Ohio Counties",3736.48,118693,31.7659936624845,"R"
"838","1803200","Warrick, Gibson & Posey Counties",3320.03,119102,35.8737722249498,"R"
"839","1803300","Vanderburgh County--Evansville City",604.7,179703,297.177112617827,"U"
"840","1803400","Dubois, Knox, Spencer, Perry, Pike & Crawford Counties",6116.65,144177,23.5712358889261,"R"
"841","1803500","Floyd, Harrison & Washington Counties",2968.58,142204,47.9030378160602,"R"
"842","1803600","Clark County--Jeffersonville City",965.69,110232,114.148432726859,"R"
"843","1900100","Sioux, Clay, Dickinson, O'Brien, Lyon, Emmet, Palo Alto & Osceola Counties",10969.3,119202,10.8668739117355,"R"
"844","1900200","Cerro Gordo, Floyd, Kossuth, Hancock, Winnebago, Mitchell & Worth Counties",10055.41,116578,11.5935600835769,"R"
"845","1900400","Bremer, Winneshiek, Fayette, Clayton, Allamakee, Chickasaw & Howard Counties",11011.09,120676,10.9594962896498,"R"
"846","1900500","Black Hawk County--Waterloo & Cedar Falls Cities",1465.33,131090,89.4610770270178,"R"
"847","1900600","Webster, Hardin, Hamilton, Butler, Wright, Grundy, Franklin & Humboldt Counties",11759.61,132264,11.2473117730945,"R"
"848","1900700","Dubuque, Buchanan, Jackson & Delaware Counties--Dubuque City",6198.15,152223,24.5594249897147,"R"
"849","1900800","Clinton, Muscatine, Jones & Cedar Counties",5924.44,130998,22.1114569478297,"R"
"850","1900900","Scott County--Davenport City",1186.44,165224,139.260308148747,"U"
"851","1901000","Linn County--Cedar Rapids City",1856.71,211226,113.763592591196,"R"
"852","1901100","Johnson County--Iowa City",1590.36,130882,82.2970899670515,"R"
"853","1901200","Marshall, Benton, Poweshiek, Tama & Iowa Counties",8239.18,119760,14.5354270691986,"R"
"854","1901300","Story & Boone Counties--Ames City",2963.95,115848,39.0856795829889,"R"
"855","1901400","Warren, Jasper, Marion, Dallas (West) & Madison Counties",7274.87,152823,21.0069733204855,"R"
"856","1901500","Polk (Southwest) & Dallas (East) Counties--West Des Moines & Urbandale Cities",746.67,165663,221.869098798666,"U"
"857","1901600","Polk County (East)--Ankeny & Altoona Cities",1072.47,117133,109.217973463127,"R"
"858","1901700","Des Moines City",173.05,193211,1116.50390060676,"U"
"859","1901800","South Central Iowa",16491.54,106667,6.46798297793899,"R"
"860","1901900","Northwest Central Iowa--Storm Lake, Denison & Cherokee Region",15158.74,123242,8.13009524538319,"R"
"861","1902000","Woodbury & Plymouth Counties--Sioux City",4495.51,127158,28.2855560325747,"R"
"862","1902100","Southwest Iowa--Council Bluffs City",12198.33,183381,15.0332873434314,"R"
"863","1902200","Wapello, Mahaska, Washington, Jefferson, Keokuk, Davis & Van Buren Counties",9254.54,123387,13.3325913551619,"R"
"864","1902300","Des Moines, Lee, Henry & Louisa Counties",4583.6,107719,23.5009599441487,"R"
"865","2000100","Northwest Kansas",54626.2,110107,2.01564450758061,"R"
"866","2000200","North Central Kansas--Salina City",25706.21,149781,5.82664655738827,"R"
"867","2000300","Riley, Geary & Pottawatomie Counties--Manhattan City",4753.69,127081,26.7331273179362,"R"
"868","2000400","Northeast Kansas",4713.73,120222,25.5046428200173,"R"
"869","2000500","Wyandotte County--Kansas City",392.64,157505,401.143541157294,"U"
"870","2000601","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities",361.38,110602,306.054568598152,"U"
"871","2000602","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities",113.9,147902,1298.52502194908,"U"
"872","2000603","Johnson County (Southwest)--Olathe, Gardner, Spring Hill & Edgerton Cities",477.96,149838,313.494853125785,"U"
"873","2000604","Johnson County (Southeast)--Blue Valley Region",272.8,135837,497.936217008798,"U"
"874","2000700","Douglas County--Lawrence City",1180.7,110826,93.864656559668,"R"
"875","2000801","Shawnee County (Central)--Topeka City",136.84,104280,762.057877813505,"U"
"876","2000802","Shawnee (Outside Topeka City), Osage, Jackson, Brown & Wabaunsee Counties",8334.82,120448,14.4511819091474,"R"
"877","2000900","Flint Hills Region--Emporia City",21809.48,110333,5.05894684329934,"R"
"878","2001000","Central Kansas--Hutchinson City",7458.8,103774,13.9129618705422,"R"
"879","2001100","South Central Kansas",26145.39,118013,4.51372115696113,"R"
"880","2001200","Southwest Kansas--Dodge City, Garden City & Liberal City",30764.02,138232,4.49330094051428,"R"
"881","2001301","Sedgwick (Northwest) & Harvey Counties--Wichita (Northwest) & Newton Cities",2223.52,157515,70.8403792185364,"R"
"882","2001302","Sedgwick (Northeast) & Butler (North & East) Counties--Wichita City (Northeast)",3328.64,157319,47.2622452412998,"R"
"883","2001303","Sedgwick County (Central)--Wichita City (Central)",90.33,122883,1360.37861175689,"U"
"884","2001304","Sedgwick (South) & Butler (Southwest) Counties--Wichita (South) & Derby Cities",2042.33,161212,78.9353336630221,"R"
"885","2001400","East Central Kansas",8953.32,105081,11.7365401884441,"R"
"886","2001500","Southeast Kansas",7867.4,134327,17.0738744693291,"R"
"887","2100100","Purchase Area Development District",6139.91,196393,31.9862994734451,"R"
"888","2100200","Pennyrile Area Development District (North)",5249.76,110237,20.9984837402091,"R"
"889","2100300","Pennyrile Area Development District (South)",4525.42,109068,24.1011883979829,"R"
"890","2100400","Barren River Area Development District (Outer)",8749.73,170403,19.4752295213681,"R"
"891","2100500","Barren River Area Development District (Central)--Warren County",1402.74,113792,81.121234156009,"R"
"892","2100600","Lake Cumberland Area Development District (West)",5589.09,105074,18.7998404033573,"R"
"893","2100700","Lake Cumberland Area Development District (East)",3997.34,102182,25.5624990618761,"R"
"894","2100800","Cumberland Valley Area Development District (North)",4053.19,111129,27.4176636180391,"R"
"895","2100900","Cumberland Valley Area Development District (South)",4270.77,125489,29.3832259756437,"R"
"896","2101000","Kentucky River Area Development District",6606.53,114762,17.3709950609473,"R"
"897","2101100","Big Sandy Area Development District",5128.64,154093,30.045587134211,"R"
"898","2101200","Lincoln Trail Area Development District (East)",3938.74,106913,27.1439597434713,"R"
"899","2101300","Lincoln Trail Area Development District (West)",4638.99,162204,34.9653696170934,"R"
"900","2101400","Green River Area Development District (Southwest)",5053.61,108251,21.4205290871278,"R"
"901","2101500","Green River Area Development District (Northeast)--Daviess & Hancock Counties",1673.13,105221,62.8887175533282,"R"
"902","2101600","KIPDA Area Development District (Southeast)",1756.53,107074,60.9576836148543,"R"
"903","2101701","KIPDA Area Development District (West)--Louisville/Jefferson County (Northwest)",76.61,124516,1625.32306487404,"U"
"904","2101702","KIPDA Area Development District (West)--Louisville/Jefferson County (North Central)",91.98,115136,1251.7503805175,"U"
"905","2101703","KIPDA Area Development District (West)--Louisville/Jefferson County (Northeast)",166.97,106120,635.563274839792,"U"
"906","2101704","KIPDA Area Development District (West)--Louisville/Jefferson County (Southeast)",266.17,127433,478.765450651839,"U"
"907","2101705","KIPDA Area Development District (West)--Louisville/Jefferson County (South Central)",139.69,122467,876.705562316558,"U"
"908","2101706","KIPDA Area Development District (West)--Louisville/Jefferson County (Southwest)",243.87,145424,596.317710255464,"U"
"909","2101800","KIPDA Area Development District (Northeast)",2098.62,110921,52.8542566067225,"R"
"910","2101901","Bluegrass Area Development District (Central)--Lexington-Fayette County (Central)",71.36,110761,1552.14405829596,"U"
"911","2101902","Bluegrass Area Development District (Central)--Lexington-Fayette County (Outer)",663.29,185042,278.97601350842,"U"
"912","2102000","Bluegrass Area Development District (West)",2194.13,116976,53.3131582905297,"R"
"913","2102100","Bluegrass Area Development District (South)",2373.61,118672,49.9964189567789,"R"
"914","2102200","Bluegrass Area Development District (Southeast)",2251.61,110201,48.9432006430954,"R"
"915","2102300","Bluegrass Area Development District (Northeast)",3432.99,128752,37.5043329575676,"R"
"916","2102400","Northern Kentucky Area Development District (North Central)--Kenton County",415.04,159720,384.830377794911,"U"
"917","2102500","Northern Kentucky Area Development District (Northwest)--Boone County",638.07,118811,186.20370805711,"U"
"918","2102600","Northern Kentucky Area Development District (Southeast)",3282.38,160116,48.7804580822452,"R"
"919","2102700","Buffalo Trace & Gateway Area Development Districts",7038.79,138130,19.6241115305329,"R"
"920","2102800","FIVCO Area Development District",4049.88,137884,34.046440882199,"R"
"921","2200100","Coordinating & Development Corporation 1--Shreveport City (North)",1420.46,131071,92.2736296692621,"R"
"922","2200101","Coordinating & Development Corporation 2--Shreveport City (South)",854.95,123898,144.918416281654,"U"
"923","2200200","Coordinating & Development Corporation 3--Bossier & Webster Parishes",3711.68,158186,42.6184369342185,"R"
"924","2200300","Coordinating & Development Corporation 4--Northwest Louisiana",14041.53,177829,12.6645030847778,"R"
"925","2200400","North Delta Regional Planning & Development District 1--Ouachita Parish",1580.94,153720,97.2332915860184,"R"
"926","2200500","North Delta Regional Planning & Development District 2--Northeast Louisiana",15440.81,155306,10.058151094405,"R"
"927","2200600","Kisatchie Delta Regional Planning & Development District 1",11538.86,125814,10.9035034656803,"R"
"928","2200700","Kisatchie Delta Regional Planning & Development District 2--Rapides & Vernon Parishes",6852.78,183947,26.8426828236132,"R"
"929","2200800","Imperial Calcasieu Regional Planning & Development District 1 (North)",6872.95,144838,21.0736292276242,"R"
"930","2200900","Imperial Calcasieu Regional Planning & Development District 2 (South)",5867.36,147781,25.186966540318,"R"
"931","2201000","Acadiana Regional Development District 1--St. Landry & Evangeline Parishes",4108.39,117368,28.5678818223197,"R"
"932","2201100","Acadiana Regional Development District 2--Acadia & Vermilion Parishes",4735.32,119772,25.2933275892654,"R"
"933","2201200","Acadiana Regional Development District 3--Lafayette Parish (North)",452.92,113860,251.390974123465,"U"
"934","2201201","Acadiana Regional Development District 4--Lafayette Parish (South)",243.06,107718,443.174524808689,"U"
"935","2201300","Acadiana Regional Development District 5--Iberia, St. Mary & St. Martin Parishes",4835.86,180050,37.2322606527071,"R"
"936","2201400","Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West)",5762.7,115869,20.1067208079546,"R"
"937","2201500","Capital Region Planning Commission 2--East Baton Rouge Parish (South)",240.19,125781,523.672925600566,"U"
"938","2201501","Capital Region Planning Commission 3--Baton Rouge City",161.6,180733,1118.39727722772,"U"
"939","2201502","Capital Region Planning Commission 4--East Baton Rouge Parish (North)",777.63,133657,171.877370986202,"U"
"940","2201600","Capital Region Planning Commission 5--Ascension Parish",751.05,107215,142.753478463484,"U"
"941","2201700","Capital Region Planning Commission 6--Livingston & St. Helena Parishes",2736.51,139229,50.8783085024356,"R"
"942","2201800","Capital Region Planning Commission 7--Tangipahoa & Washington Parishes",3783.45,168265,44.4739589528076,"R"
"943","2201900","South Central Planning & Development Commission 1--River Parishes",1900.25,120806,63.5737402973293,"R"
"944","2202000","South Central Planning & Development Commission 2--Lafourche & Assumption Parishes",3643.78,119739,32.8612045732728,"R"
"945","2202100","South Central Planning & Development Commission 3--Terrebonne Parish",3190.39,111860,35.0615441999254,"R"
"946","2202200","Regional Planning Commission 1--St. Tammany Parish (Northwest)",1365.28,120069,87.9445974452127,"R"
"947","2202201","Regional Planning Commission 2--St. Tammany Parish (Southeast)",824.69,113671,137.834822781894,"U"
"948","2202300","Regional Planning Commission 3--Jefferson Parish (North)",70.28,106823,1519.96300512237,"U"
"949","2202301","Regional Planning Commission 4--Jefferson Parish (Central)",57.6,136959,2377.76041666667,"U"
"950","2202302","Regional Planning Commission 5--Jefferson Parish (West Bank)",163.57,133622,816.910191355383,"U"
"951","2202400","Regional Planning Commission 6--New Orleans City (Northeast)",327.64,119996,366.243437919668,"U"
"952","2202401","Regional Planning Commission 7--New Orleans City (Central)",43.04,106546,2475.51115241636,"U"
"953","2202402","Regional Planning Commission 8--New Orleans City (South)",68.12,117287,1721.77040516735,"U"
"954","2202500","Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes",3471.96,114087,32.8595375522759,"R"
"955","2300100","Northeast Maine--Aroostook & Washington Counties",23915.92,104726,4.37892416432234,"R"
"956","2300200","Northwest Maine--Oxford, Somerset, Franklin & Piscataquis Counties",30195.92,158364,5.24454959477969,"R"
"957","2300300","Penobscot County",8799.13,153923,17.4929794195563,"R"
"958","2300400","Kennebec County",2246.88,122151,54.3647190771203,"R"
"959","2300500","Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties",8126.77,167397,20.5982204492068,"R"
